,,,,,,,,,,,
,城市,酒店,原名称,平台,星级,房型,对于Qunar - 订购网站,价格,返现,website,
,北京,北京古槐苑四合院宾馆（北京河北迎宾馆）,北京古槐苑四合院宾馆（北京河北迎宾馆）,Qunar,3,经济标准间,1.来订吧,298,37,http://hotel.qunar.com/city/beijing_city/dt-2801/?tag=beijing_city#fromDate=2014-02-27&toDate=2014-02-28&q=%E5%8C%97%E4%BA%AC%E6%B2%B3%E5%8C%97%E8%BF%8E%E5%AE%BE%E9%A6%86%EF%BC%88%E5%8F%A4%E6%A7%90%E8%8B%91%E5%9B%9B%E5%90%88%E9%99%A2%E5%AE%BE%E9%A6%86%EF%BC%89&from=hotellist%7Csug&filterid=dc208d1e-7be5-43d3-9087-d7095ba8d6fc_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A5B29760&QHPR=1_1_0_0,
,北京,北京瑞安宾馆,北京瑞安宾馆,Ctrip,4,标准大床房(内宾),,658,,http://hotels.ctrip.com/hotel/469544.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,北京,北京瑞安宾馆,北京瑞安宾馆,eLong,4,标准大床房,,608,56,http://hotel.elong.com/beijing/00101985/,
,北京,北京瑞安宾馆,北京瑞安宾馆,Qunar,4,标准大床房,1.住哪网,758,78,http://hotel.qunar.com/city/beijing_city/dt-19782/?tag=beijing_city#fromDate=2014-02-27&toDate=2014-02-28&q=%E5%8C%97%E4%BA%AC%E7%91%9E%E5%AE%89%E5%AE%BE%E9%A6%86&from=hotellist%7Csug&filterid=7557059c-f38b-43d3-86f4-417f637836c5_A&showMap=0&qptype=hotelName&QHFP=ZSS_A5B4D092&QHPR=1_1_0_0,
,北京,北京天路苑宾馆,北京天路苑宾馆,Ctrip,4,商务套间(内宾),,1478,,http://hotels.ctrip.com/hotel/137149.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,北京,北京天路苑宾馆,北京天路苑宾馆,eLong,4,商务套间,,1478,56,http://hotel.elong.com/beijing/40101885/,
,北京,北京天路苑宾馆,北京天路苑宾馆,Qunar,4,商务套间,1.住哪网,1478,71,http://hotel.qunar.com/city/beijing_city/dt-18882/?tag=beijing_city#fromDate=2014-02-27&toDate=2014-02-28&q=%E5%8C%97%E4%BA%AC%E5%A4%A9%E8%B7%AF%E8%8B%91%E5%AE%BE%E9%A6%86&from=hotellist%7Csug&filterid=01aaebd1-77e6-4c41-b27d-15056cdf1292_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A5B69AF3&QHPR=1_1_0_0,
,北京,北京国际航空俱乐部,北京国际航空俱乐部,Ctrip,4,豪华标准间,,366,,http://hotels.ctrip.com/hotel/46604.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,北京,北京国际航空俱乐部,北京国际航空俱乐部,eLong,4,豪华标准间,,366,41,http://hotel.elong.com/beijing/00501020/,
,北京,北京国际航空俱乐部,北京国际航空俱乐部,Qunar,4,豪华标准间,1.来订吧,366,61,http://hotel.qunar.com/city/beijing_city/dt-411/?tag=beijing_city#fromDate=2014-02-27&toDate=2014-02-28&q=%E5%8C%97%E4%BA%AC%E5%9B%BD%E9%99%85%E8%88%AA%E7%A9%BA%E4%BF%B1%E4%B9%90%E9%83%A8&from=hotellist%7Csug&filterid=45f40131-6d67-4f26-a9a6-c93daee35dbb_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A5B89605&QHPR=1_1_0_0,
,北京,北京福泰酒店公寓(原北京福泰尊爵公寓),北京福泰酒店公寓,Ctrip,4,单居豪华套房,,780,,http://hotels.ctrip.com/hotel/61033.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,北京,北京福泰酒店公寓(原北京福泰尊爵公寓),北京福泰酒店公寓（原北京福泰尊爵公寓）,eLong,4,单居室豪华套房,,780,61,http://hotel.elong.com/beijing/00101119/,
,北京,北京福泰酒店公寓(原北京福泰尊爵公寓),北京福泰酒店公寓(原北京福泰尊爵公寓),Qunar,4,豪华套房(单居室),1.趣住网,780,,http://hotel.qunar.com/city/beijing_city/dt-2889/?tag=beijing_city#fromDate=2014-02-27&toDate=2014-02-28&q=%E5%8C%97%E4%BA%AC%E7%A6%8F%E6%B3%B0%E9%85%92%E5%BA%97%E5%85%AC%E5%AF%93&from=hotellist%7Csug&filterid=3a9b9ba7-8f7e-4d87-9925-3481d628ad62_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A5BAD55F&QHPR=1_1_0_0,
,北京,北京雷特思酒店(原北京嘉贸观旗商务酒店),北京雷特思酒店（原北京嘉贸观旗商务酒店）,Ctrip,4,标准大床间,,518,,http://hotels.ctrip.com/hotel/65778.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,北京,北京雷特思酒店(原北京嘉贸观旗商务酒店),北京雷特思酒店,eLong,4,标准大床房,,518,46,http://hotel.elong.com/beijing/40501043/,
,北京,北京雷特思酒店(原北京嘉贸观旗商务酒店),北京雷特思酒店(原北京嘉贸观旗商务酒店),Qunar,4,标准大床间,2.住哪网,518,,http://hotel.qunar.com/city/beijing_city/q-%E5%8C%97%E4%BA%AC%E9%9B%B7%E7%89%B9%E6%80%9D%E9%85%92%E5%BA%97%EF%BC%88%E5%8E%9F%E5%8C%97%E4%BA%AC%E5%98%89%E8%B4%B8%E8%A7%82%E6%97%97%E5%95%86%E5%8A%A1%E9%85%92%E5%BA%97%EF%BC%89#fromDate=2014-02-27&toDate=2014-02-28&from=hotellist%7Csug&QHFP=ZSL_A5BACA43&bs=%E5%8C%97%E4%BA%AC%E7%A6%8F%E6%B3%B0%E9%85%92%E5%BA%97%E5%85%AC%E5%AF%93&bc=%E5%8C%97%E4%BA%AC,
,北京,北京远洋酒店,北京远洋酒店,Ctrip,4,观景间(外宾),,688,,http://hotels.ctrip.com/hotel/457215.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,北京,北京远洋酒店,北京王府井远洋酒店,eLong,4,观景房,,688,56,http://hotel.elong.com/beijing/30101016/,
,北京,北京远洋酒店,北京远洋酒店,Qunar,4,观景房,1.来订吧,688,66,http://hotel.qunar.com/city/beijing_city/dt-462/?tag=beijing_city#fromDate=2014-02-27&toDate=2014-02-28&q=%E5%8C%97%E4%BA%AC%E8%BF%9C%E6%B4%8B%E9%85%92%E5%BA%97&from=hotellist&filterid=141b04c6-ab95-4f50-9dd7-39d9c45a1066_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A4FD1925&QHPR=1_1_0_0,
,北京,北京广电国际酒店,北京广电国际酒店,Ctrip,4,商务套房,,1398,,http://hotels.ctrip.com/hotel/431614.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,北京,北京广电国际酒店,北京广电国际酒店,eLong,4,商务套间（预付）,,1380,280,http://hotel.elong.com/beijing/40101674/,
,北京,北京广电国际酒店,北京广电国际酒店,Qunar,4,商务套房,2.趣住网,1888,,http://hotel.qunar.com/city/beijing_city/dt-2985/?tag=beijing_city#fromDate=2014-02-27&toDate=2014-02-28&q=%E5%8C%97%E4%BA%AC%E5%B9%BF%E7%94%B5%E5%9B%BD%E9%99%85%E9%85%92%E5%BA%97&from=hotellist&filterid=d42f4d14-dbff-430a-90d3-16bf411306e0_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A5BFC512&QHPR=1_1_0_0,
,北京,北京实茂花园酒店,北京实茂花园酒店,Ctrip,4,商务大床间(内宾),,438,,http://hotels.ctrip.com/hotel/433139.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,北京,北京实茂花园酒店,北京实茂花园酒店【北京总部基地店】,eLong,4,商务大床间,,438,46,http://hotel.elong.com/beijing/60101091/,
,北京,北京实茂花园酒店,北京实茂花园酒店,Qunar,4,商务大床间,1.来订吧,438,68,http://hotel.qunar.com/city/beijing_city/dt-20812/?tag=beijing_city#fromDate=2014-02-27&toDate=2014-02-28&q=%E5%8C%97%E4%BA%AC%E5%AE%9E%E8%8C%82%E8%8A%B1%E5%9B%AD%E9%85%92%E5%BA%97&from=hotellist%7Csug&filterid=6c3e3bb0-5f3d-4457-b12e-6dab8f4dcfad_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A5C22598&QHPR=1_1_0_0,
,北京,北京龙湾戴斯商务酒店,北京龙湾戴斯商务酒店,Ctrip,4,温泉豪华间[单早],,588,,http://hotels.ctrip.com/hotel/456460.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,北京,北京龙湾戴斯商务酒店,北京龙湾戴斯商务酒店,eLong,4,温泉豪华间(大床),,588,61,http://hotel.elong.com/beijing/50101598/,
,北京,北京龙湾戴斯商务酒店,北京龙湾戴斯商务酒店,Qunar,4,温泉豪华间(大床间),3.酒店之家,538,87,http://hotel.qunar.com/city/beijing_city/dt-12399/?tag=beijing_city#fromDate=2014-02-27&toDate=2014-02-28&q=%E5%8C%97%E4%BA%AC%E9%BE%99%E6%B9%BE%E6%88%B4%E6%96%AF%E5%95%86%E5%8A%A1%E9%85%92%E5%BA%97&from=hotellist%7Csug&filterid=0bd1bf19-a0c9-4e0f-80e1-b8b3551e705f_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A5C4B321&QHPR=1_1_0_0,
,北京,北京国际温泉酒店,北京国际温泉酒店,Ctrip,5,豪华标间,,480,,http://hotels.ctrip.com/hotel/81978.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,北京,北京国际温泉酒店,北京国际温泉酒店,eLong,5,豪华标准间,,480,56,http://hotel.elong.com/beijing/50101554/,
,北京,北京国际温泉酒店,北京国际温泉酒店,Qunar,5,豪华标准房,1.住哪网,480,82,http://hotel.qunar.com/city/beijing_city/dt-11007/?tag=beijing_city#fromDate=2014-02-27&toDate=2014-02-28&q=%E5%8C%97%E4%BA%AC%E5%9B%BD%E9%99%85%E6%B8%A9%E6%B3%89%E9%85%92%E5%BA%97&from=hotellist&filterid=47d3300b-7c3d-4bb7-aa97-62cc32f35b4c_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A4CF535B&QHPR=1_1_0_0,
,北京,北京新疆大厦,北京新疆大厦,Ctrip,5,标准房,,698,,http://hotels.ctrip.com/hotel/650635.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,北京,北京新疆大厦,北京新疆饭店,eLong,4,标准间,,550,51,http://hotel.elong.com/beijing/40101199/,
,北京,北京新疆大厦,北京新疆大厦,Qunar,5,标准间,3.同程网,698,88,http://hotel.qunar.com/city/beijing_city/dt-17448/?tag=beijing_city#fromDate=2014-02-27&toDate=2014-02-28&q=%E5%8C%97%E4%BA%AC%E6%96%B0%E7%96%86%E5%A4%A7%E5%8E%A6&from=hotellist&filterid=0e758a3a-7df0-4f37-bd5c-6d2cee621fd0_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A4D13031&QHPR=1_1_0_0,
,北京,北京帝景豪廷大酒店,北京帝景豪廷酒店,Ctrip,5,复式套间(限时抢购),,679,,http://hotels.ctrip.com/hotel/429297.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,北京,北京帝景豪廷大酒店,北京帝景豪廷酒店,eLong,5,复式套房,,679,71,http://hotel.elong.com/beijing/50101076/,
,北京,北京帝景豪廷大酒店,北京帝景豪廷大酒店,Qunar,5,复式套房,1.来订吧,1299,100,http://hotel.qunar.com/city/beijing_city/dt-315/?tag=beijing_city#fromDate=2014-02-27&toDate=2014-02-28&q=%E5%8C%97%E4%BA%AC%E5%B8%9D%E6%99%AF%E8%B1%AA%E5%BB%B7%E5%A4%A7%E9%85%92%E5%BA%97&from=hotellist&filterid=714fdb54-b4fb-4429-9c11-42f241b5833f_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A4D62DC6&QHPR=1_1_0_0,
,北京,北京涵珍园国际酒店,北京涵珍园国际酒店,Ctrip,5,豪华房,,1067,,http://hotels.ctrip.com/hotel/431897.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,北京,北京涵珍园国际酒店,北京涵珍园国际酒店,eLong,5,豪华间,,1281,120,http://hotel.elong.com/beijing/50101515/,
,北京,北京涵珍园国际酒店,北京涵珍园国际酒店,Qunar,5,豪华房,2.同程网,1280,107,http://hotel.qunar.com/city/beijing_city/dt-3953/?tag=beijing_city#fromDate=2014-02-27&toDate=2014-02-28&q=%E5%8C%97%E4%BA%AC%E6%B6%B5%E7%8F%8D%E5%9B%AD%E5%9B%BD%E9%99%85%E9%85%92%E5%BA%97&from=hotellist&filterid=0dcefd1a-19e4-4d80-899f-9211c5137d57_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A4E02AB6&QHPR=1_1_0_0,
,北京,北京稻香湖景酒店,北京稻香湖景酒店,Ctrip,4,稻香湖畔楼标准间,,480,,http://hotels.ctrip.com/hotel/435787.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,北京,北京稻香湖景酒店,北京稻香湖景酒店,eLong,5,稻香湖畔楼标准间,,480,36,http://hotel.elong.com/beijing/80101958/,
,北京,北京稻香湖景酒店,北京稻香湖景酒店,Qunar,5,稻香湖畔楼标准间,1.酒店之家,480,53,http://hotel.qunar.com/city/beijing_city/dt-118/?tag=beijing_city#fromDate=2014-02-27&toDate=2014-02-28&q=%E5%8C%97%E4%BA%AC%E7%A8%BB%E9%A6%99%E6%B9%96%E6%99%AF%E9%85%92%E5%BA%97&from=hotellist&filterid=f1170246-7598-46ad-b881-8547d8e7f053_C&showMap=0&qptype=hotelName&QHFP=ZSS_A4E182A0&QHPR=1_1_0_0,
,北京,北京盘古七星酒店,北京盘古七星酒店,Ctrip,5,行政间,,1850,,http://hotels.ctrip.com/hotel/429034.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,北京,北京盘古七星酒店,北京盘古七星酒店,eLong,5,行政间,,1956,,http://hotel.elong.com/beijing/50101507/,
,北京,北京盘古七星酒店,北京盘古七星酒店,Qunar,5,行政间,2.同程网,2401,202,http://hotel.qunar.com/city/beijing_city/dt-3680/?tag=beijing_city#fromDate=2014-02-27&toDate=2014-02-28&q=%E5%8C%97%E4%BA%AC%E7%9B%98%E5%8F%A4%E4%B8%83%E6%98%9F%E9%85%92%E5%BA%97&from=hotellist&filterid=a6dfaa71-c7e4-4e3b-9c28-edf4998153df_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A4E2C2D8&QHPR=1_1_0_0,
,北京,北京展览馆宾馆,北京展览馆宾馆（原北展宾馆）,Ctrip,3,主楼标准间,,298,,http://hotels.ctrip.com/hotel/608432.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,北京,北京展览馆宾馆,北京展览馆宾馆,eLong,3,主楼标准间,,358,26,http://hotel.elong.com/beijing/30101037/,
,北京,北京展览馆宾馆,北京展览馆宾馆,Qunar,,主楼标准间,1.住哪网,398,60,http://hotel.qunar.com/city/beijing_city/dt-326/?tag=beijing_city#fromDate=2014-02-27&toDate=2014-02-28&q=%E5%8C%97%E4%BA%AC%E5%B1%95%E8%A7%88%E9%A6%86%E5%AE%BE%E9%A6%86&from=hotellist&filterid=3149ad58-d693-4482-bd9a-82f175248fef_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A51F57D4&QHPR=1_1_0_0,
,北京,北京育新苑宾馆,北京育新苑宾馆,Ctrip,3,标准间,,380,,http://hotels.ctrip.com/hotel/429012.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,北京,北京育新苑宾馆,北京育新苑宾馆,eLong,3,标准间(送128元游泳票一张),,380,46,http://hotel.elong.com/beijing/60101163/,
,北京,北京育新苑宾馆,北京育新苑宾馆,Qunar,,双人标准间,2.酒店之家,380,80,http://hotel.qunar.com/city/beijing_city/dt-2519/?tag=beijing_city#fromDate=2014-02-27&toDate=2014-02-28&q=%E5%8C%97%E4%BA%AC%E8%82%B2%E6%96%B0%E8%8B%91%E5%AE%BE%E9%A6%86&from=hotellist&filterid=80d84002-4e23-47e6-aa37-b4eee9a7eb17_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A5209030&QHPR=1_1_0_0,
,北京,北京天昊源度假村,北京天昊源度假村,Ctrip,4,标准房,,280,,http://hotels.ctrip.com/hotel/230620.html,
,北京,北京天昊源度假村,北京天昊源度假村,eLong,3,标准间,,280,31,http://hotel.elong.com/beijing/10101849/,
,北京,北京天昊源度假村,北京天昊源度假村,Qunar,,标准房,3.易程旅行网,280,26,http://hotel.qunar.com/city/beijing_city/dt-9046/?tag=beijing_city#fromDate=2014-02-27&toDate=2014-02-28&q=%E5%8C%97%E4%BA%AC%E5%A4%A9%E6%98%8A%E6%BA%90%E5%BA%A6%E5%81%87%E6%9D%91&from=hotellist&filterid=1d34f25a-5a59-45fc-9fd5-0d357b7ce8f2_A&showMap=0&qptype=hotelName&QHFP=ZSS_A5222574&QHPR=1_1_0_0,
,北京,北京金地来商务会馆,北京金地来商务会馆,Ctrip,2,标准间,,306,,http://hotels.ctrip.com/hotel/707963.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,北京,北京金地来商务会馆,北京金地来商务会馆,eLong,4,标准间,,306,,http://hotel.elong.com/beijing/40101903/,
,北京,北京金地来商务会馆,北京金地来商务会馆,Qunar,,标准房,1.趣住网,306,,http://hotel.qunar.com/city/beijing_city/dt-20469/?tag=beijing_city#fromDate=2014-02-27&toDate=2014-02-28&q=%E5%8C%97%E4%BA%AC%E9%87%91%E5%9C%B0%E6%9D%A5%E5%95%86%E5%8A%A1%E4%BC%9A%E9%A6%86&from=hotellist&filterid=d5cec457-c96c-438c-9770-6d4c5f53fe2b_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A523FFFE&QHPR=1_1_0_0,
,北京,北京贵州大厦,北京贵州大厦,Ctrip,4,高级双床间,,598,,http://hotels.ctrip.com/hotel/437222.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,北京,北京贵州大厦,北京贵州大厦,eLong,4,高级双床间,,568,46,http://hotel.elong.com/beijing/30101035/,
,北京,北京贵州大厦,北京贵州大厦,Qunar,,高级双床间,2.酒店之家,1380,119,http://hotel.qunar.com/city/beijing_city/dt-460/?tag=beijing_city#fromDate=2014-02-27&toDate=2014-02-28&q=%E5%8C%97%E4%BA%AC%E8%B4%B5%E5%B7%9E%E5%A4%A7%E5%8E%A6&from=hotellist&filterid=a3af111c-33bc-496a-8de4-049ab707de4c_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A5259AD0&QHPR=1_1_0_0,
,北京,北京丽都维景酒店,北京丽都维景酒店,Ctrip,4,豪华间,,450,,http://hotels.ctrip.com/hotel/429503.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,北京,北京丽都维景酒店,北京丽都维景酒店（原北京丽都假日酒店）,eLong,4,豪华间,,562,,http://hotel.elong.com/beijing/40101024/,
,北京,北京丽都维景酒店,北京丽都维景酒店,Qunar,,豪华双人间,2.来订吧,799,75,http://hotel.qunar.com/city/beijing_city/dt-360/?tag=beijing_city#fromDate=2014-02-27&toDate=2014-02-28&q=%E5%8C%97%E4%BA%AC%E4%B8%BD%E9%83%BD%E7%BB%B4%E6%99%AF%E9%85%92%E5%BA%97&from=hotellist&filterid=367adce5-cb87-4841-bd16-60aed6155c65_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A527A8C2&QHPR=1_1_0_0,
,北京,北京船舶重工酒店,北京船舶重工酒店,Ctrip,4,商务间,,538,,http://hotels.ctrip.com/hotel/457515.html,
,北京,北京船舶重工酒店,北京船舶重工酒店,eLong,4,商务间,,538,56,http://hotel.elong.com/beijing/40101104/,
,北京,北京船舶重工酒店,北京船舶重工酒店,Qunar,,商务间,1.来订吧,598,61,http://hotel.qunar.com/city/beijing_city/dt-403/?tag=beijing_city#fromDate=2014-02-27&toDate=2014-02-28&q=%E5%8C%97%E4%BA%AC%E8%88%B9%E8%88%B6%E9%87%8D%E5%B7%A5%E9%85%92%E5%BA%97&from=hotellist&filterid=1f395c89-034f-4716-91a3-05504bf3d916_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A5293E13&QHPR=1_1_0_0,
,北京,北京龙泉宾馆,北京龙泉宾馆,Ctrip,4,标准间(限量促销),,398,,http://hotels.ctrip.com/hotel/436056.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,北京,北京龙泉宾馆,北京龙泉宾馆（门头沟-西山风景区）,eLong,4,标准间,,458,46,http://hotel.elong.com/beijing/40101594/,
,北京,北京龙泉宾馆,北京龙泉宾馆,Qunar,,标准房,1.住哪网,458,,http://hotel.qunar.com/city/beijing_city/dt-2371/?tag=beijing_city#fromDate=2014-02-27&toDate=2014-02-28&q=%E5%8C%97%E4%BA%AC%E9%BE%99%E6%B3%89%E5%AE%BE%E9%A6%86&from=hotellist&filterid=ac519110-6f9c-4358-9c5d-5654b8228b1f_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A52BA55D&QHPR=1_1_0_0,
,北京,北京天湖会议中心,北京天湖会议中心,Ctrip,4,标准间,,380,,http://hotels.ctrip.com/hotel/469046.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,北京,北京天湖会议中心,北京天湖会议中心（房山）,eLong,4,标准间,,380,41,http://hotel.elong.com/beijing/40101631/,
,北京,北京天湖会议中心,北京天湖会议中心,Qunar,,标准间,1.来订吧,380,66,http://hotel.qunar.com/city/beijing_city/dt-2495/?tag=beijing_city#fromDate=2014-02-27&toDate=2014-02-28&q=%E5%8C%97%E4%BA%AC%E5%A4%A9%E6%B9%96%E4%BC%9A%E8%AE%AE%E4%B8%AD%E5%BF%83&from=hotellist&filterid=02d7f68e-6da0-4ed6-ba8f-c65f6113451d_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A52D7D13&QHPR=1_1_0_0,
,北京,北京昆泰嘉华酒店,北京昆泰嘉华酒店,Ctrip,5,豪华双床间,,968,,http://hotels.ctrip.com/hotel/429533.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,北京,北京昆泰嘉华酒店,北京昆泰嘉华酒店,eLong,5,豪华间（双床）,,968,81,http://hotel.elong.com/beijing/50101084/,
,北京,北京昆泰嘉华酒店,北京昆泰嘉华酒店,Qunar,,豪华双床间,1.来订吧,968,84,http://hotel.qunar.com/city/beijing_city/dt-366/?tag=beijing_city#fromDate=2014-02-27&toDate=2014-02-28&q=%E5%8C%97%E4%BA%AC%E6%98%86%E6%B3%B0%E5%98%89%E5%8D%8E%E9%85%92%E5%BA%97&from=hotellist&filterid=698f9f74-4d7f-4f25-b0ec-aa56df7f0587_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A52F15E5&QHPR=1_1_0_0,
,北京,北京龙熙温泉度假酒店,北京龙熙温泉度假酒店,Ctrip,5,海景房,,723,,http://hotels.ctrip.com/hotel/431663.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,北京,北京龙熙温泉度假酒店,北京龙熙温泉度假酒店（大兴-庞各庄）,eLong,5,海景双床房,,750,51,http://hotel.elong.com/beijing/50101086/,
,北京,北京龙熙温泉度假酒店,北京龙熙温泉度假酒店,Qunar,,海景房,3.同程网,750,77,http://hotel.qunar.com/city/beijing_city/dt-333/?tag=beijing_city#fromDate=2014-02-27&toDate=2014-02-28&q=%E5%8C%97%E4%BA%AC%E9%BE%99%E7%86%99%E6%B8%A9%E6%B3%89%E5%BA%A6%E5%81%87%E9%85%92%E5%BA%97&from=hotellist&filterid=730e9f49-c38e-4d57-8042-3004356f0926_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A5306531&QHPR=1_1_0_0,
,北京,北京长安大饭店,长安大饭店（陕西大厦）,Ctrip,5,高级间,,478,,http://hotels.ctrip.com/hotel/427292.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,北京,北京长安大饭店,北京长安大饭店（陕西大厦）,eLong,5,高级间,,539,50,http://hotel.elong.com/beijing/50101051/,
,北京,北京长安大饭店,北京长安大饭店,Qunar,,高级间,2.住哪网,664,65,http://hotel.qunar.com/city/beijing_city/dt-371/?tag=beijing_city#fromDate=2014-02-27&toDate=2014-02-28&q=%E5%8C%97%E4%BA%AC%E9%95%BF%E5%AE%89%E5%A4%A7%E9%A5%AD%E5%BA%97&from=hotellist&filterid=43879929-8537-4385-9e9c-08c57b06d3b6_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A5321BCC&QHPR=1_1_0_0,
,上海,莫泰168连锁酒店上海浦东金桥金高路店,莫泰168（上海浦东金桥金高路店）,Ctrip,2,大床房,,189,,http://hotels.ctrip.com/hotel/427464.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,上海,莫泰168连锁酒店上海浦东金桥金高路店,莫泰168（上海浦东金桥金高路店）,eLong,0,大床房,,189,,http://hotel.elong.com/shanghai/00201035/,
,上海,莫泰168连锁酒店上海浦东金桥金高路店,莫泰168连锁酒店上海浦东金桥金高路店,Qunar,经济型,大床房,1.住哪网,189,,http://hotel.qunar.com/city/shanghai_city/dt-1978/?tag=shanghai_city#fromDate=2014-02-27&toDate=2014-02-28&q=%E8%8E%AB%E6%B3%B0168%20%20%E4%B8%8A%E6%B5%B7%E6%B5%A6%E4%B8%9C%E9%87%91%E6%A1%A5%E9%87%91%E9%AB%98%E8%B7%AF%E5%BA%97&from=hotellist&filterid=7228de1e-bb71-470c-bc78-e07bafef41c9_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A5E0C7B9&QHPR=1_1_0_0,
,上海,如家快捷上海浦东南浦大桥塘桥商业广场店(原上海浦东南浦大桥),如家快捷酒店（上海浦东南浦大桥塘桥商业广场店）（原上海浦东南浦大桥店）,Ctrip,2,大床房,,246,,http://hotels.ctrip.com/hotel/430018.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_3_n_hi_0_0_0,
,上海,如家快捷上海浦东南浦大桥塘桥商业广场店(原上海浦东南浦大桥),如家快捷酒店（上海浦东南浦大桥塘桥商业广场店）原（南浦大桥店）,eLong,0,大床房,,246,,http://hotel.elong.com/shanghai/20201092/,
